Lambda,D_rot,score
100000.0,0.1,0.8325
100000.0,0.1,0.8316
100000.0,0.1,0.8375
100000.0,0.1,0.8366
100000.0,0.1,0.835
100000.0,0.1,0.833
100000.0,0.1,0.8356
100000.0,0.1,0.8417
100000.0,0.1,0.8348
100000.0,0.1,0.8358
100000.0,0.1,0.8366
100000.0,0.1,0.829
100000.0,0.1,0.8352
100000.0,0.1,0.8401
100000.0,0.1,0.8403
100000.0,0.1,0.8341
100000.0,0.1,0.8363
100000.0,0.1,0.8346
100000.0,0.1,0.8354
100000.0,0.1,0.8397
100000.0,0.1,0.8342
100000.0,0.1,0.8324
100000.0,0.1,0.8334
100000.0,0.1,0.8382
100000.0,0.1,0.8345
100000.0,0.1,0.8342
1000000.0,0.1,0.9078
1000000.0,0.1,0.9096
1000000.0,0.1,0.9092
1000000.0,0.1,0.9083
1000000.0,0.1,0.9057
1000000.0,0.1,0.9113
1000000.0,0.1,0.9119
1000000.0,0.1,0.9112
1000000.0,0.1,0.9085
1000000.0,0.1,0.9104
1000000.0,0.1,0.9042
1000000.0,0.1,0.9102
1000000.0,0.1,0.9066
1000000.0,0.1,0.9044
1000000.0,0.1,0.9059
1000000.0,0.1,0.905
1000000.0,0.1,0.907
1000000.0,0.1,0.9061
1000000.0,0.1,0.9069
1000000.0,0.1,0.9078
1000000.0,0.1,0.9087
1000000.0,0.1,0.9062
1000000.0,0.1,0.9107
1000000.0,0.1,0.9079
1000000.0,0.1,0.9061
1000000.0,0.1,0.9115
1000000.0,0.1,0.9061
1000000.0,0.1,0.9096
1000000.0,0.1,0.9109
1000000.0,0.1,0.9083
1000000.0,0.1,0.9104
1000000.0,0.1,0.9071
1000000.0,0.1,0.9079
1000000.0,0.1,0.9083
1000000.0,0.1,0.9094
1000000.0,0.1,0.9094
1000000.0,0.1,0.9101
1000000.0,0.1,0.9104
1000000.0,0.1,0.9036
1000000.0,0.1,0.9044
1000000.0,0.1,0.9089
1000000.0,0.1,0.9077
1000000.0,0.1,0.9088
1000000.0,0.1,0.911
1000000.0,0.1,0.9112
1000000.0,0.1,0.9061
1000000.0,0.1,0.9069
1000000.0,0.1,0.9081
1000000.0,0.1,0.9088
1000000.0,0.1,0.9065
1000000.0,0.1,0.911
1000000.0,0.1,0.9093
1000000.0,0.1,0.9102
1000000.0,0.1,0.9091
1000000.0,0.1,0.9066
1000000.0,0.1,0.9068
1000000.0,0.1,0.9067
1000000.0,0.1,0.9089
1000000.0,0.1,0.9098
1000000.0,0.1,0.9089
1000000.0,0.1,0.9086
1000000.0,0.1,0.9097
1000000.0,0.1,0.9077
1000000.0,0.1,0.9101
1000000.0,0.1,0.9113
1000000.0,0.1,0.9083
1000000.0,0.1,0.9058
1000000.0,0.1,0.9068
1000000.0,0.1,0.9078
1000000.0,0.1,0.9041
1000000.0,0.1,0.9092
1000000.0,0.1,0.9077
1000000.0,0.1,0.9102
1000000.0,0.1,0.9063
1000000.0,0.1,0.908
1000000.0,0.1,0.9082
1000000.0,0.1,0.9084
1000000.0,0.1,0.9084
1000000.0,0.1,0.9078
1000000.0,0.1,0.9102
1000000.0,0.1,0.91
1000000.0,0.1,0.9092
1000000.0,0.1,0.9083
1000000.0,0.1,0.9065
1000000.0,0.1,0.9064
1000000.0,0.1,0.9077
1000000.0,0.1,0.9103
1000000.0,0.1,0.9073
1000000.0,0.1,0.9075
1000000.0,0.1,0.9102
1000000.0,0.1,0.9088
1000000.0,0.1,0.907
1000000.0,0.1,0.9086
1000000.0,0.1,0.9094
1000000.0,0.1,0.9103
1000000.0,0.1,0.9104
1000000.0,0.1,0.9089
1000000.0,0.1,0.9074
1000000.0,0.1,0.91
1000000.0,0.1,0.9078
10000000.0,0.1,0.937
10000000.0,0.1,0.9341
10000000.0,0.1,0.9359
10000000.0,0.1,0.9341
10000000.0,0.1,0.9361
10000000.0,0.1,0.9353
10000000.0,0.1,0.9347
10000000.0,0.1,0.9361
10000000.0,0.1,0.9356
10000000.0,0.1,0.9374
10000000.0,0.1,0.9336
10000000.0,0.1,0.936
10000000.0,0.1,0.9367
10000000.0,0.1,0.934
10000000.0,0.1,0.9328
10000000.0,0.1,0.9351
10000000.0,0.1,0.9353
10000000.0,0.1,0.9331
10000000.0,0.1,0.935
10000000.0,0.1,0.9392
10000000.0,0.1,0.9359
10000000.0,0.1,0.9373
10000000.0,0.1,0.9349
10000000.0,0.1,0.9359
10000000.0,0.1,0.936
10000000.0,0.1,0.9343
10000000.0,0.1,0.9373
10000000.0,0.1,0.9352
10000000.0,0.1,0.9359
10000000.0,0.1,0.9367
10000000.0,0.1,0.9344
10000000.0,0.1,0.9367
10000000.0,0.1,0.9387
10000000.0,0.1,0.9347
10000000.0,0.1,0.9384
10000000.0,0.1,0.9363
10000000.0,0.1,0.9358
10000000.0,0.1,0.9341
10000000.0,0.1,0.9366
10000000.0,0.1,0.9367
10000000.0,0.1,0.9378
10000000.0,0.1,0.9352
10000000.0,0.1,0.9344
10000000.0,0.1,0.9356
10000000.0,0.1,0.9355
10000000.0,0.1,0.9351
10000000.0,0.1,0.9347
10000000.0,0.1,0.9336
10000000.0,0.1,0.9388
10000000.0,0.1,0.9371
10000000.0,0.1,0.9353
10000000.0,0.1,0.9379
10000000.0,0.1,0.9376
10000000.0,0.1,0.9375
10000000.0,0.1,0.9387
10000000.0,0.1,0.9362
10000000.0,0.1,0.9344
10000000.0,0.1,0.9361
10000000.0,0.1,0.9341
10000000.0,0.1,0.934
10000000.0,0.1,0.9342
10000000.0,0.1,0.9356
10000000.0,0.1,0.9367
10000000.0,0.1,0.9371
10000000.0,0.1,0.9364
10000000.0,0.1,0.9355
10000000.0,0.1,0.9365
10000000.0,0.1,0.9364
10000000.0,0.1,0.936
10000000.0,0.1,0.9368
10000000.0,0.1,0.9375
10000000.0,0.1,0.9383
10000000.0,0.1,0.9372
10000000.0,0.1,0.9361
10000000.0,0.1,0.935
10000000.0,0.1,0.9364
10000000.0,0.1,0.936
10000000.0,0.1,0.935
10000000.0,0.1,0.9344
10000000.0,0.1,0.9373
10000000.0,0.1,0.9366
10000000.0,0.1,0.9389
10000000.0,0.1,0.9366
10000000.0,0.1,0.9345
10000000.0,0.1,0.9354
10000000.0,0.1,0.935
10000000.0,0.1,0.9368
10000000.0,0.1,0.9338
10000000.0,0.1,0.9371
10000000.0,0.1,0.9368
10000000.0,0.1,0.9336
10000000.0,0.1,0.9353
10000000.0,0.1,0.9357
10000000.0,0.1,0.9352
10000000.0,0.1,0.9364
10000000.0,0.1,0.9377
10000000.0,0.1,0.937
10000000.0,0.1,0.9369
10000000.0,0.1,0.9338
10000000.0,0.1,0.9353
100000.0,0.1,0.8334
100000.0,0.1,0.8364
100000.0,0.1,0.8362
100000.0,0.1,0.8325
100000.0,0.1,0.8339
100000.0,0.1,0.8392
100000.0,0.1,0.8321
100000.0,0.1,0.8346
100000.0,0.1,0.8366
100000.0,0.1,0.8419
100000.0,0.1,0.8325
100000.0,0.1,0.8407
100000.0,0.1,0.8355
100000.0,0.1,0.8363
100000.0,0.1,0.8389
100000.0,0.1,0.8364
100000.0,0.1,0.8401
100000.0,0.1,0.8371
100000.0,0.1,0.8353
100000.0,0.1,0.8382
100000.0,0.1,0.8369
100000.0,0.1,0.8366
100000.0,0.1,0.8379
100000.0,0.1,0.8359
100000.0,0.1,0.8367
100000.0,0.1,0.8351
100000.0,0.1,0.8339
100000.0,0.1,0.8356
100000.0,0.1,0.838
100000.0,0.1,0.8386
100000.0,0.1,0.8369
100000.0,0.1,0.8339
100000.0,0.1,0.8373
100000.0,0.1,0.8318
100000.0,0.1,0.8307
100000.0,0.1,0.8303
100000.0,0.1,0.8407
100000.0,0.1,0.8348
100000.0,0.1,0.8397
100000.0,0.1,0.8382
100000.0,0.1,0.8337
100000.0,0.1,0.8333
100000.0,0.1,0.8384
100000.0,0.1,0.8352
100000.0,0.1,0.8369
100000.0,0.1,0.8428
100000.0,0.1,0.8361
100000.0,0.1,0.8379
100000.0,0.1,0.8393
100000.0,0.1,0.8359
100000.0,0.1,0.8391
100000.0,0.1,0.8367
100000.0,0.1,0.8391
100000.0,0.1,0.8341
100000.0,0.1,0.8336
100000.0,0.1,0.837
100000.0,0.1,0.835
100000.0,0.1,0.8409
100000.0,0.1,0.838
100000.0,0.1,0.8374
100000.0,0.1,0.8394
100000.0,0.1,0.8332
100000.0,0.1,0.8366
100000.0,0.1,0.8354
100000.0,0.1,0.831
100000.0,0.1,0.8352
100000.0,0.1,0.8348
100000.0,0.1,0.8332
100000.0,0.1,0.8359
100000.0,0.1,0.8366
100000.0,0.1,0.8392
100000.0,0.1,0.8372
100000.0,0.1,0.8335
100000.0,0.1,0.8374
100000.0,0.1,0.8376
100000.0,0.1,0.8329
100000.0,0.1,0.838
100000.0,0.1,0.8394
100000.0,0.1,0.8412
100000.0,0.1,0.8416
100000.0,0.1,0.8303
100000.0,0.1,0.8383
100000.0,0.1,0.8349
100000.0,0.1,0.8329
100000.0,0.1,0.8367
100000.0,0.1,0.8363
100000.0,0.1,0.8384
100000.0,0.1,0.8336
100000.0,0.1,0.8383
100000.0,0.1,0.8416
100000.0,0.1,0.8344
100000.0,0.1,0.8323
100000.0,0.1,0.8368
100000.0,0.1,0.8359
100000.0,0.1,0.8372
100000.0,0.1,0.8324
100000.0,0.1,0.8399
100000.0,0.1,0.8378
100000.0,0.1,0.8302
100000.0,0.1,0.833
1000000.0,0.1,0.9072
1000000.0,0.1,0.9093
1000000.0,0.1,0.9086
1000000.0,0.1,0.9093
1000000.0,0.1,0.9069
1000000.0,0.1,0.9064
1000000.0,0.1,0.9082
1000000.0,0.1,0.9088
1000000.0,0.1,0.9089
1000000.0,0.1,0.9088
1000000.0,0.1,0.9118
1000000.0,0.1,0.9102
1000000.0,0.1,0.9077
1000000.0,0.1,0.9083
1000000.0,0.1,0.9107
1000000.0,0.1,0.9095
1000000.0,0.1,0.9097
1000000.0,0.1,0.9069
1000000.0,0.1,0.9096
1000000.0,0.1,0.911
1000000.0,0.1,0.9096
1000000.0,0.1,0.9073
1000000.0,0.1,0.9098
1000000.0,0.1,0.9098
1000000.0,0.1,0.9069
1000000.0,0.1,0.9096
1000000.0,0.1,0.9098
1000000.0,0.1,0.909
1000000.0,0.1,0.9059
1000000.0,0.1,0.9104
1000000.0,0.1,0.9079
1000000.0,0.1,0.9099
1000000.0,0.1,0.9086
1000000.0,0.1,0.9067
1000000.0,0.1,0.9106
1000000.0,0.1,0.9094
1000000.0,0.1,0.911
1000000.0,0.1,0.9074
1000000.0,0.1,0.9081
1000000.0,0.1,0.912
1000000.0,0.1,0.9112
1000000.0,0.1,0.9099
1000000.0,0.1,0.9086
1000000.0,0.1,0.9103
1000000.0,0.1,0.9104
1000000.0,0.1,0.91
1000000.0,0.1,0.9086
1000000.0,0.1,0.9077
1000000.0,0.1,0.9111
1000000.0,0.1,0.9097
1000000.0,0.1,0.913
1000000.0,0.1,0.9078
1000000.0,0.1,0.9132
1000000.0,0.1,0.9058
1000000.0,0.1,0.9089
1000000.0,0.1,0.9084
1000000.0,0.1,0.9116
1000000.0,0.1,0.9093
1000000.0,0.1,0.9073
1000000.0,0.1,0.9091
1000000.0,0.1,0.9086
1000000.0,0.1,0.9094
1000000.0,0.1,0.909
1000000.0,0.1,0.9106
1000000.0,0.1,0.9077
1000000.0,0.1,0.9118
1000000.0,0.1,0.9091
1000000.0,0.1,0.908
1000000.0,0.1,0.9079
1000000.0,0.1,0.9074
1000000.0,0.1,0.9092
1000000.0,0.1,0.9096
1000000.0,0.1,0.9124
1000000.0,0.1,0.9088
1000000.0,0.1,0.9126
1000000.0,0.1,0.9075
1000000.0,0.1,0.9096
1000000.0,0.1,0.9103
1000000.0,0.1,0.9107
1000000.0,0.1,0.9063
1000000.0,0.1,0.9077
1000000.0,0.1,0.908
1000000.0,0.1,0.9098
1000000.0,0.1,0.9116
1000000.0,0.1,0.9096
1000000.0,0.1,0.9083
1000000.0,0.1,0.9112
1000000.0,0.1,0.9111
1000000.0,0.1,0.908
1000000.0,0.1,0.9161
1000000.0,0.1,0.9088
1000000.0,0.1,0.9046
1000000.0,0.1,0.9125
1000000.0,0.1,0.9081
1000000.0,0.1,0.9131
1000000.0,0.1,0.909
1000000.0,0.1,0.9118
1000000.0,0.1,0.9112
1000000.0,0.1,0.911
1000000.0,0.1,0.9077
10000000.0,0.1,0.9364
10000000.0,0.1,0.9356
10000000.0,0.1,0.9356
10000000.0,0.1,0.936
10000000.0,0.1,0.9364
10000000.0,0.1,0.9367
10000000.0,0.1,0.9351
10000000.0,0.1,0.9355
10000000.0,0.1,0.9349
10000000.0,0.1,0.9378
10000000.0,0.1,0.937
10000000.0,0.1,0.9377
10000000.0,0.1,0.9382
10000000.0,0.1,0.938
10000000.0,0.1,0.9373
10000000.0,0.1,0.9341
10000000.0,0.1,0.9374
10000000.0,0.1,0.9361
10000000.0,0.1,0.9371
10000000.0,0.1,0.9366
10000000.0,0.1,0.9389
10000000.0,0.1,0.9348
10000000.0,0.1,0.9383
10000000.0,0.1,0.9371
10000000.0,0.1,0.936
10000000.0,0.1,0.9372
10000000.0,0.1,0.9378
10000000.0,0.1,0.9374
10000000.0,0.1,0.9362
10000000.0,0.1,0.9349
10000000.0,0.1,0.9355
10000000.0,0.1,0.9377
10000000.0,0.1,0.937
10000000.0,0.1,0.9377
10000000.0,0.1,0.9376
10000000.0,0.1,0.9372
10000000.0,0.1,0.9366
10000000.0,0.1,0.935
10000000.0,0.1,0.9375
10000000.0,0.1,0.9343
10000000.0,0.1,0.9356
10000000.0,0.1,0.9351
10000000.0,0.1,0.9372
10000000.0,0.1,0.9357
10000000.0,0.1,0.9362
10000000.0,0.1,0.9373
10000000.0,0.1,0.9368
10000000.0,0.1,0.935
10000000.0,0.1,0.9361
10000000.0,0.1,0.9336
10000000.0,0.1,0.9391
10000000.0,0.1,0.9348
10000000.0,0.1,0.9374
10000000.0,0.1,0.9367
10000000.0,0.1,0.9355
10000000.0,0.1,0.937
10000000.0,0.1,0.9369
10000000.0,0.1,0.9388
10000000.0,0.1,0.9356
10000000.0,0.1,0.9366
10000000.0,0.1,0.9352
10000000.0,0.1,0.9368
10000000.0,0.1,0.9354
10000000.0,0.1,0.9372
10000000.0,0.1,0.9363
10000000.0,0.1,0.9353
10000000.0,0.1,0.9347
10000000.0,0.1,0.938
10000000.0,0.1,0.9388
10000000.0,0.1,0.9329
10000000.0,0.1,0.9373
10000000.0,0.1,0.9355
10000000.0,0.1,0.9349
10000000.0,0.1,0.9375
10000000.0,0.1,0.9362
10000000.0,0.1,0.9374
10000000.0,0.1,0.9374
10000000.0,0.1,0.938
10000000.0,0.1,0.9375
10000000.0,0.1,0.9369
10000000.0,0.1,0.937
10000000.0,0.1,0.9378
10000000.0,0.1,0.9378
10000000.0,0.1,0.9369
10000000.0,0.1,0.9361
10000000.0,0.1,0.9355
10000000.0,0.1,0.9377
10000000.0,0.1,0.9366
10000000.0,0.1,0.9355
10000000.0,0.1,0.9356
10000000.0,0.1,0.937
10000000.0,0.1,0.9385
10000000.0,0.1,0.9373
10000000.0,0.1,0.9364
10000000.0,0.1,0.9367
10000000.0,0.1,0.9361
10000000.0,0.1,0.9343
10000000.0,0.1,0.9364
10000000.0,0.1,0.9345
10000000.0,0.1,0.937
100000.0,0.1,0.84
100000.0,0.1,0.8425
100000.0,0.1,0.8397
100000.0,0.1,0.8366
100000.0,0.1,0.8387
100000.0,0.1,0.838
100000.0,0.1,0.8374
100000.0,0.1,0.8413
100000.0,0.1,0.8363
100000.0,0.1,0.8373
100000.0,0.1,0.8477
100000.0,0.1,0.8383
100000.0,0.1,0.8357
100000.0,0.1,0.8379
100000.0,0.1,0.8458
100000.0,0.1,0.8396
100000.0,0.1,0.8347
100000.0,0.1,0.8422
100000.0,0.1,0.8327
100000.0,0.1,0.841
100000.0,0.1,0.836
100000.0,0.1,0.8344
100000.0,0.1,0.8448
100000.0,0.1,0.8379
100000.0,0.1,0.836
100000.0,0.1,0.8377
100000.0,0.1,0.8382
100000.0,0.1,0.8432
100000.0,0.1,0.8347
100000.0,0.1,0.8384
100000.0,0.1,0.8349
100000.0,0.1,0.8407
100000.0,0.1,0.8353
100000.0,0.1,0.8405
100000.0,0.1,0.8417
100000.0,0.1,0.8388
100000.0,0.1,0.8482
100000.0,0.1,0.841
100000.0,0.1,0.8334
100000.0,0.1,0.8362
100000.0,0.1,0.8375
100000.0,0.1,0.8339
100000.0,0.1,0.8425
100000.0,0.1,0.8416
100000.0,0.1,0.836
100000.0,0.1,0.8371
100000.0,0.1,0.8366
100000.0,0.1,0.8348
100000.0,0.1,0.8399
100000.0,0.1,0.8409
100000.0,0.1,0.8373
100000.0,0.1,0.8367
100000.0,0.1,0.8398
100000.0,0.1,0.8445
100000.0,0.1,0.8414
100000.0,0.1,0.838
100000.0,0.1,0.8381
100000.0,0.1,0.8414
100000.0,0.1,0.8372
100000.0,0.1,0.8337
100000.0,0.1,0.8426
100000.0,0.1,0.8415
100000.0,0.1,0.8397
100000.0,0.1,0.8396
100000.0,0.1,0.837
100000.0,0.1,0.8365
100000.0,0.1,0.8418
100000.0,0.1,0.8387
100000.0,0.1,0.838
100000.0,0.1,0.8384
100000.0,0.1,0.8419
100000.0,0.1,0.8343
100000.0,0.1,0.8372
100000.0,0.1,0.8396
100000.0,0.1,0.8424
100000.0,0.1,0.8359
100000.0,0.1,0.8358
100000.0,0.1,0.8369
100000.0,0.1,0.8407
100000.0,0.1,0.8417
100000.0,0.1,0.8385
100000.0,0.1,0.8388
100000.0,0.1,0.8417
100000.0,0.1,0.8396
100000.0,0.1,0.8376
100000.0,0.1,0.8329
100000.0,0.1,0.8404
100000.0,0.1,0.8408
100000.0,0.1,0.8431
100000.0,0.1,0.831
100000.0,0.1,0.8409
100000.0,0.1,0.836
100000.0,0.1,0.8457
100000.0,0.1,0.8359
100000.0,0.1,0.8425
100000.0,0.1,0.8398
100000.0,0.1,0.8336
100000.0,0.1,0.8358
100000.0,0.1,0.8375
100000.0,0.1,0.8374
1000000.0,0.1,0.912
1000000.0,0.1,0.914
1000000.0,0.1,0.9112
1000000.0,0.1,0.9154
1000000.0,0.1,0.9125
1000000.0,0.1,0.914
1000000.0,0.1,0.9138
1000000.0,0.1,0.9144
1000000.0,0.1,0.9136
1000000.0,0.1,0.9134
1000000.0,0.1,0.9156
1000000.0,0.1,0.9149
1000000.0,0.1,0.9117
1000000.0,0.1,0.9149
1000000.0,0.1,0.9118
1000000.0,0.1,0.9123
1000000.0,0.1,0.9159
1000000.0,0.1,0.9138
1000000.0,0.1,0.9114
1000000.0,0.1,0.914
1000000.0,0.1,0.9146
1000000.0,0.1,0.9128
1000000.0,0.1,0.9144
1000000.0,0.1,0.91
1000000.0,0.1,0.9106
1000000.0,0.1,0.9131
1000000.0,0.1,0.9128
1000000.0,0.1,0.915
1000000.0,0.1,0.9138
1000000.0,0.1,0.9124
1000000.0,0.1,0.9093
1000000.0,0.1,0.9116
1000000.0,0.1,0.9117
1000000.0,0.1,0.9123
1000000.0,0.1,0.914
1000000.0,0.1,0.9137
1000000.0,0.1,0.9163
1000000.0,0.1,0.9162
1000000.0,0.1,0.9145
1000000.0,0.1,0.9131
1000000.0,0.1,0.9123
1000000.0,0.1,0.9127
1000000.0,0.1,0.9129
1000000.0,0.1,0.9153
1000000.0,0.1,0.9168
1000000.0,0.1,0.9136
1000000.0,0.1,0.9128
1000000.0,0.1,0.91
1000000.0,0.1,0.9142
1000000.0,0.1,0.912
1000000.0,0.1,0.9109
1000000.0,0.1,0.9147
1000000.0,0.1,0.9167
1000000.0,0.1,0.9148
1000000.0,0.1,0.911
1000000.0,0.1,0.9156
1000000.0,0.1,0.9133
1000000.0,0.1,0.9142
1000000.0,0.1,0.9137
1000000.0,0.1,0.914
1000000.0,0.1,0.9155
1000000.0,0.1,0.9131
1000000.0,0.1,0.9149
1000000.0,0.1,0.9115
1000000.0,0.1,0.9139
1000000.0,0.1,0.9153
1000000.0,0.1,0.9128
1000000.0,0.1,0.9138
1000000.0,0.1,0.9112
1000000.0,0.1,0.9113
1000000.0,0.1,0.9156
1000000.0,0.1,0.9151
1000000.0,0.1,0.9156
1000000.0,0.1,0.9095
1000000.0,0.1,0.9123
1000000.0,0.1,0.9158
1000000.0,0.1,0.9154
1000000.0,0.1,0.9139
1000000.0,0.1,0.9112
1000000.0,0.1,0.9144
1000000.0,0.1,0.9142
1000000.0,0.1,0.9118
1000000.0,0.1,0.9135
1000000.0,0.1,0.9146
1000000.0,0.1,0.9141
1000000.0,0.1,0.914
1000000.0,0.1,0.9133
1000000.0,0.1,0.9164
1000000.0,0.1,0.914
1000000.0,0.1,0.9117
1000000.0,0.1,0.9128
1000000.0,0.1,0.9146
1000000.0,0.1,0.9118
1000000.0,0.1,0.9121
1000000.0,0.1,0.9131
1000000.0,0.1,0.9125
1000000.0,0.1,0.9137
1000000.0,0.1,0.9098
1000000.0,0.1,0.9135
1000000.0,0.1,0.9137
10000000.0,0.1,0.9396
10000000.0,0.1,0.941
10000000.0,0.1,0.9402
10000000.0,0.1,0.9375
10000000.0,0.1,0.9423
10000000.0,0.1,0.9419
10000000.0,0.1,0.9404
10000000.0,0.1,0.9402
10000000.0,0.1,0.94
10000000.0,0.1,0.9422
10000000.0,0.1,0.9415
10000000.0,0.1,0.9395
10000000.0,0.1,0.9395
10000000.0,0.1,0.9418
10000000.0,0.1,0.9405
10000000.0,0.1,0.94
10000000.0,0.1,0.941
10000000.0,0.1,0.9399
10000000.0,0.1,0.9393
10000000.0,0.1,0.9396
10000000.0,0.1,0.9395
10000000.0,0.1,0.9402
10000000.0,0.1,0.9411
10000000.0,0.1,0.9425
10000000.0,0.1,0.9391
10000000.0,0.1,0.9406
10000000.0,0.1,0.9381
10000000.0,0.1,0.942
10000000.0,0.1,0.94
10000000.0,0.1,0.9402
10000000.0,0.1,0.9404
10000000.0,0.1,0.9387
10000000.0,0.1,0.9419
10000000.0,0.1,0.9425
10000000.0,0.1,0.9398
10000000.0,0.1,0.9424
10000000.0,0.1,0.9401
10000000.0,0.1,0.9386
10000000.0,0.1,0.9395
10000000.0,0.1,0.9416
10000000.0,0.1,0.9422
10000000.0,0.1,0.9401
10000000.0,0.1,0.9388
10000000.0,0.1,0.9416
10000000.0,0.1,0.9394
10000000.0,0.1,0.9395
10000000.0,0.1,0.9419
10000000.0,0.1,0.941
10000000.0,0.1,0.9412
10000000.0,0.1,0.9392
10000000.0,0.1,0.9389
10000000.0,0.1,0.9406
10000000.0,0.1,0.9417
10000000.0,0.1,0.9402
10000000.0,0.1,0.9431
10000000.0,0.1,0.9403
10000000.0,0.1,0.9409
10000000.0,0.1,0.9417
10000000.0,0.1,0.9381
10000000.0,0.1,0.9396
10000000.0,0.1,0.9421
10000000.0,0.1,0.9412
10000000.0,0.1,0.9402
10000000.0,0.1,0.9404
10000000.0,0.1,0.9399
10000000.0,0.1,0.9416
10000000.0,0.1,0.9395
10000000.0,0.1,0.941
10000000.0,0.1,0.9422
10000000.0,0.1,0.94
10000000.0,0.1,0.9423
10000000.0,0.1,0.9409
10000000.0,0.1,0.9408
10000000.0,0.1,0.9401
10000000.0,0.1,0.9398
10000000.0,0.1,0.9414
10000000.0,0.1,0.9391
10000000.0,0.1,0.9396
10000000.0,0.1,0.9394
10000000.0,0.1,0.9404
10000000.0,0.1,0.9403
10000000.0,0.1,0.9393
10000000.0,0.1,0.9386
10000000.0,0.1,0.9404
10000000.0,0.1,0.9416
10000000.0,0.1,0.9411
10000000.0,0.1,0.942
10000000.0,0.1,0.9415
10000000.0,0.1,0.9409
10000000.0,0.1,0.9394
10000000.0,0.1,0.9409
10000000.0,0.1,0.9419
10000000.0,0.1,0.9404
10000000.0,0.1,0.9396
10000000.0,0.1,0.9391
10000000.0,0.1,0.9402
10000000.0,0.1,0.9421
10000000.0,0.1,0.9419
10000000.0,0.1,0.939
10000000.0,0.1,0.9384
100000.0,0.1,0.8373
100000.0,0.1,0.8346
100000.0,0.1,0.8364
100000.0,0.1,0.8333
100000.0,0.1,0.8331
100000.0,0.1,0.8308
100000.0,0.1,0.8356
100000.0,0.1,0.8371
100000.0,0.1,0.8353
100000.0,0.1,0.8334
100000.0,0.1,0.8339
100000.0,0.1,0.833
100000.0,0.1,0.8321
100000.0,0.1,0.8321
100000.0,0.1,0.8355
100000.0,0.1,0.831
100000.0,0.1,0.8266
100000.0,0.1,0.8422
100000.0,0.1,0.8342
100000.0,0.1,0.8336
100000.0,0.1,0.8353
100000.0,0.1,0.8351
100000.0,0.1,0.8318
100000.0,0.1,0.8369
100000.0,0.1,0.8317
100000.0,0.1,0.8303
100000.0,0.1,0.8315
100000.0,0.1,0.8355
100000.0,0.1,0.8429
100000.0,0.1,0.8353
100000.0,0.1,0.8358
100000.0,0.1,0.8326
100000.0,0.1,0.8397
100000.0,0.1,0.8373
100000.0,0.1,0.8331
100000.0,0.1,0.836
100000.0,0.1,0.8326
100000.0,0.1,0.8403
100000.0,0.1,0.828
100000.0,0.1,0.8337
100000.0,0.1,0.8339
100000.0,0.1,0.8334
100000.0,0.1,0.8316
100000.0,0.1,0.8303
100000.0,0.1,0.8356
100000.0,0.1,0.8362
100000.0,0.1,0.8379
100000.0,0.1,0.8346
100000.0,0.1,0.838
100000.0,0.1,0.8366
100000.0,0.1,0.831
100000.0,0.1,0.8337
100000.0,0.1,0.8377
100000.0,0.1,0.8352
100000.0,0.1,0.839
100000.0,0.1,0.8324
100000.0,0.1,0.8382
100000.0,0.1,0.8396
100000.0,0.1,0.8337
100000.0,0.1,0.831
100000.0,0.1,0.8285
100000.0,0.1,0.8292
100000.0,0.1,0.8366
100000.0,0.1,0.832
100000.0,0.1,0.835
100000.0,0.1,0.8335
100000.0,0.1,0.8351
100000.0,0.1,0.8356
100000.0,0.1,0.83
100000.0,0.1,0.8347
100000.0,0.1,0.8326
100000.0,0.1,0.8291
100000.0,0.1,0.8345
100000.0,0.1,0.832
100000.0,0.1,0.8348
100000.0,0.1,0.8372
100000.0,0.1,0.8315
100000.0,0.1,0.8381
100000.0,0.1,0.8301
100000.0,0.1,0.8334
100000.0,0.1,0.8377
100000.0,0.1,0.8355
100000.0,0.1,0.8365
100000.0,0.1,0.8313
100000.0,0.1,0.8334
100000.0,0.1,0.8294
100000.0,0.1,0.8354
100000.0,0.1,0.8323
100000.0,0.1,0.8296
100000.0,0.1,0.8316
100000.0,0.1,0.833
100000.0,0.1,0.8337
100000.0,0.1,0.8306
100000.0,0.1,0.8341
100000.0,0.1,0.8366
100000.0,0.1,0.8355
100000.0,0.1,0.837
100000.0,0.1,0.83
100000.0,0.1,0.8319
100000.0,0.1,0.8313
1000000.0,0.1,0.9076
1000000.0,0.1,0.908
1000000.0,0.1,0.9099
1000000.0,0.1,0.9076
1000000.0,0.1,0.9057
1000000.0,0.1,0.9064
1000000.0,0.1,0.9089
1000000.0,0.1,0.9068
1000000.0,0.1,0.9093
1000000.0,0.1,0.9075
1000000.0,0.1,0.9084
1000000.0,0.1,0.9084
1000000.0,0.1,0.9081
1000000.0,0.1,0.9101
1000000.0,0.1,0.906
1000000.0,0.1,0.9081
1000000.0,0.1,0.9101
1000000.0,0.1,0.906
1000000.0,0.1,0.908
1000000.0,0.1,0.9073
1000000.0,0.1,0.905
1000000.0,0.1,0.9092
1000000.0,0.1,0.9074
1000000.0,0.1,0.9091
1000000.0,0.1,0.9094
1000000.0,0.1,0.9067
1000000.0,0.1,0.9068
1000000.0,0.1,0.9065
1000000.0,0.1,0.9049
1000000.0,0.1,0.9082
1000000.0,0.1,0.9071
1000000.0,0.1,0.9095
1000000.0,0.1,0.9082
1000000.0,0.1,0.9111
1000000.0,0.1,0.9044
